country,date,inflation_rate,interest_rate,oil_price,gdp_growth,unemployment_rate,money_supply_m2,exchange_rate_usd,food_price_index,supply_chain_index
AUS,2023-12,3.486187303332388,0.32,72.5,5.16,4.87,14439.0,93.34,121.48,1.93
THA,2022-08,3.7230125905427824,0.97,118.49,1.11,6.6,14962.0,36.31,105.27,1.63
JPN,2021-11,3.1941704675134943,2.99,62.69,1.65,6.67,12508.0,63.77,110.98,1.88
ZAF,2020-01,3.5594464050985946,2.62,37.22,2.12,5.37,12275.0,58.22,88.43,3.52
JPN,2024-03,2.555997293405918,1.3,73.07,3.31,4.08,12908.0,61.71,130.54,1.0
KOR,2020-06,4.551040960453415,5.28,38.54,-2.76,7.68,7419.0,21.13,110.36,2.19
MEX,2022-08,5.308536261045084,2.12,104.63,-1.91,6.89,12724.0,84.97,106.55,2.82
THA,2024-03,3.952726921369192,2.32,74.95,3.06,5.89,20368.0,39.8,141.41,1.0
THA,2022-10,2.763785823132956,1.69,106.81,2.34,5.29,13309.0,37.61,117.72,1.15
VNM,2024-04,3.7779831559894848,3.06,83.81,3.9,6.58,12501.0,101.06,133.11,2.02
GBR,2020-12,2.3519913910196197,4.52,36.57,3.42,8.08,9521.0,32.92,88.82,3.04
ARG,2020-11,4.708450667304707,2.28,38.2,2.59,7.27,12283.0,75.89,103.34,2.48
VNM,2024-03,5.565303858633931,2.67,76.57,3.62,3.85,17918.0,94.82,146.98,1.79
SAU,2021-01,5.459968578200928,4.05,62.03,4.82,5.69,11496.0,2.72,104.26,2.04
EU,2023-12,4.54141724061954,-2.21,69.81,4.6,4.57,14773.0,26.19,121.14,1.97
IND,2020-03,6.254538164662852,3.12,38.33,5.63,5.43,8090.0,53.57,100.24,3.3
RUS,2023-12,3.8960684275762265,5.36,75.44,0.3,5.68,12850.0,5.88,136.68,1.9
AUS,2020-01,3.1897664270895207,1.96,36.59,-0.2,6.98,11988.0,94.73,106.32,3.98
KOR,2021-06,6.4107177347106505,4.28,90.36,5.01,8.19,13677.0,19.48,107.66,1.08
VNM,2024-10,4.460245924914827,1.38,62.91,1.26,3.21,9129.0,90.81,151.61,2.07
ZAF,2024-10,7.2314842830281,1.48,73.55,2.88,5.11,8064.0,59.58,139.6,1.28
IND,2021-09,3.9912499128709906,2.71,66.81,5.8,5.94,13367.0,46.25,102.92,1.1
IND,2024-08,5.272367478597216,3.43,79.02,2.47,4.27,11194.0,43.62,130.06,1.52
VNM,2022-02,3.783149578328483,1.02,124.59,2.0,5.43,8231.0,93.81,126.21,1.81
JPN,2024-02,2.6101342409554813,2.47,70.21,4.13,3.89,14306.0,58.51,144.56,1.0
AUS,2024-05,2.6287372124417474,0.62,78.35,4.73,4.88,8403.0,102.67,141.68,1.0
ZAF,2021-09,8.088131741058987,2.38,78.13,2.56,7.49,7164.0,60.61,97.3,1.08
USA,2022-02,4.824016885877326,6.31,111.2,2.76,6.05,11196.0,82.09,107.29,1.05
ZAF,2023-12,7.01202305859605,3.46,87.02,2.49,4.54,11742.0,54.25,134.75,1.89
EU,2022-07,4.078316494090041,-0.56,122.95,0.51,5.47,12261.0,30.16,100.4,1.1
USA,2020-07,4.0192596401742,3.86,39.11,3.17,6.8,12359.0,73.06,89.62,3.29
IDN,2022-01,6.7775991462276695,1.52,108.87,4.57,6.09,12536.0,8.05,109.36,2.0
MEX,2021-02,4.962209241196929,2.34,69.6,0.26,6.07,11206.0,84.35,117.38,1.87
IDN,2020-04,4.334833212364309,-1.01,31.01,4.63,7.24,12391.0,7.66,95.94,1.87
KOR,2023-02,7.353341428341175,2.75,70.9,3.52,4.41,11242.0,20.31,128.14,1.98
SAU,2022-06,7.470449925715339,2.03,125.66,3.05,4.01,10955.0,2.58,132.95,1.79
MEX,2020-12,5.330541439491339,4.21,32.46,-0.04,5.22,10906.0,83.48,91.05,3.59
CAN,2021-12,2.9025956160976105,0.49,78.51,3.44,5.04,10477.0,25.39,118.73,1.44
CHN,2020-05,3.990084577402816,0.75,36.42,2.6,5.92,10325.0,64.22,100.27,3.58
THA,2023-02,3.884554881939666,0.61,61.99,1.13,5.49,13869.0,37.12,124.54,1.48
ARG,2021-08,2.242070587252759,3.72,49.46,2.48,6.05,7557.0,70.39,110.69,2.25
IDN,2024-06,4.718284298064033,0.11,80.93,4.68,4.73,12338.0,7.15,141.23,1.55
RUS,2024-03,5.500978007666023,2.57,87.53,2.1,3.93,14117.0,5.25,159.26,1.0
PHL,2022-12,2.854666610909585,3.77,137.16,-0.56,5.81,12254.0,26.83,108.85,2.11
TUR,2023-09,3.244544300300091,5.11,75.02,2.14,5.23,13618.0,88.32,120.73,1.79
AUS,2020-04,4.793250126844704,0.85,44.64,-0.15,5.98,7693.0,101.04,113.25,3.25
JPN,2022-10,5.99603114962492,0.56,129.89,4.58,3.98,8647.0,58.54,91.68,1.0
CAN,2020-06,5.852507636155458,-1.14,41.69,3.94,6.82,11894.0,24.57,98.35,3.05
MEX,2023-04,4.318231919945844,1.98,85.45,4.24,6.39,9327.0,95.36,131.11,1.25
EU,2021-11,4.150189806552972,-0.57,61.52,3.67,6.03,15743.0,27.34,112.51,1.0
VNM,2021-05,2.758723464979939,1.43,59.19,2.65,4.75,12305.0,92.13,119.24,1.81
SAU,2021-10,3.6729142060336497,3.41,65.73,0.19,6.56,13983.0,2.45,105.95,1.31
TUR,2023-11,4.573349076147392,3.18,83.08,3.96,6.38,10707.0,85.92,142.66,1.28
MEX,2021-08,3.5402002803063777,2.57,76.83,1.26,4.52,10516.0,97.93,112.58,1.8
CHN,2023-04,4.401560671440848,0.88,75.11,3.33,4.61,15202.0,58.99,145.91,1.71
MEX,2023-12,4.40550216943884,3.38,81.47,0.13,5.33,9657.0,87.83,121.86,1.56
BRA,2023-01,3.6488489894744296,2.73,69.12,5.14,6.27,12368.0,16.09,128.89,2.33
EU,2023-01,3.9342613601467615,1.78,77.25,1.83,5.04,14668.0,29.8,144.56,1.04
CHN,2024-03,3.356348306014782,0.76,84.51,5.65,6.03,10796.0,64.08,132.79,1.81
KOR,2023-03,4.0291017741248565,4.84,62.54,1.85,4.38,11984.0,21.72,122.15,2.92
ZAF,2020-04,5.3318044518087415,3.27,34.23,2.15,6.64,10798.0,56.53,82.74,3.98
RUS,2024-03,5.02984285298182,2.57,87.53,2.1,3.93,14117.0,5.25,159.26,1.0
GBR,2022-11,4.990991114219011,5.12,124.04,5.62,5.06,15007.0,31.17,121.44,1.59
SAU,2021-01,5.1590875104117835,4.05,62.03,4.82,5.69,11496.0,2.72,104.26,2.04
RUS,2024-11,1.4105026226791284,4.94,81.49,3.43,3.92,17218.0,5.32,123.84,1.21
CAN,2021-04,4.2906109609638,0.78,69.19,0.36,5.47,9985.0,24.69,103.46,1.54
TUR,2020-02,4.207874480108633,5.51,39.93,-0.39,6.32,11771.0,81.85,102.81,3.33
ZAF,2022-09,6.7931886298531845,0.27,103.25,0.26,7.04,12537.0,60.86,110.72,1.12
MEX,2021-10,4.141196123149608,4.08,78.72,0.78,7.14,7628.0,88.74,108.46,1.0
KOR,2023-04,3.3811162085010777,5.51,77.91,0.45,5.68,13711.0,22.77,130.51,1.0
JPN,2021-07,1.0509018025042054,0.96,60.63,-2.48,3.88,11643.0,61.26,103.93,1.17
JPN,2023-12,4.872617622536534,1.99,66.83,-1.25,4.9,12304.0,61.18,123.97,1.74
THA,2024-11,1.883050971709382,3.22,92.31,4.36,4.63,13238.0,39.51,137.43,1.07
JPN,2020-11,6.127479572421885,0.31,39.52,3.33,5.95,9839.0,57.98,98.83,2.61
IND,2023-10,5.782444584138616,-0.33,77.22,3.37,6.8,9597.0,50.56,142.39,2.18
ARG,2021-07,4.363363476465325,2.87,82.43,0.12,6.31,10117.0,72.24,117.33,2.31
BRA,2024-04,3.99943023475215,3.01,78.25,-0.49,3.38,15382.0,16.3,149.29,1.47
PHL,2021-12,1.7417107901731543,4.33,71.46,1.83,5.44,10863.0,29.51,100.53,1.0
EU,2023-06,6.502171257277037,-1.34,80.79,3.16,6.81,15796.0,27.79,136.24,2.65
AUS,2020-05,5.563366652454378,0.21,33.64,4.2,7.79,12125.0,98.51,116.64,3.61
AUS,2023-09,5.5889040956457166,-0.68,71.72,1.45,5.08,9177.0,100.22,123.59,1.89
CHN,2022-06,3.9129496275694637,0.59,106.16,3.49,5.11,8103.0,59.73,124.2,1.34
MEX,2022-02,7.488521862461862,1.95,102.85,0.31,7.79,11140.0,84.26,138.67,1.35
ARG,2021-07,3.880322806053238,2.87,82.43,0.12,6.31,10117.0,72.24,117.33,2.31
RUS,2020-06,4.8575267110168605,2.47,38.18,3.42,6.46,10635.0,5.56,96.59,3.18
MEX,2024-08,5.592521456713432,2.54,77.1,2.87,4.63,12142.0,81.28,116.19,1.77
IND,2024-10,7.085665836433939,3.37,84.31,4.68,4.15,14055.0,50.29,134.26,1.72
BRA,2020-07,5.099750420342092,1.93,36.38,1.49,6.28,9096.0,15.81,96.28,3.4
PHL,2021-04,4.655124112680786,5.02,67.74,4.37,5.01,9255.0,27.19,105.09,1.73
USA,2022-05,2.3088183350421563,3.47,90.1,2.03,7.37,10246.0,69.91,119.81,2.42
AUS,2021-08,3.048667169732225,0.92,68.13,1.46,4.78,11773.0,100.47,98.78,1.86
GBR,2021-02,3.6886916762556714,4.81,66.41,0.64,7.0,12488.0,27.17,112.55,1.08
PHL,2023-04,1.2454043367447447,4.17,74.94,1.8,5.78,15379.0,26.72,129.4,1.93
EU,2023-09,6.232051571101007,-1.53,71.37,4.18,5.34,10875.0,29.33,113.01,1.09
VNM,2021-04,4.8524686069421525,1.5,74.89,1.25,6.71,12569.0,91.31,114.44,1.0
IDN,2022-04,5.03190725335069,-0.17,111.24,-0.51,3.99,14207.0,7.67,112.04,1.44
IDN,2020-05,6.495705724965652,1.19,34.49,0.07,6.4,8040.0,7.47,98.6,3.49
RUS,2020-07,2.7418052384657887,2.76,29.85,3.69,7.17,9359.0,5.79,124.39,3.51
MEX,2022-12,6.361822337984891,2.26,120.48,5.43,6.01,11244.0,84.14,124.36,2.22
KOR,2020-11,4.109564779984946,3.88,43.07,0.26,7.36,8664.0,19.62,100.19,2.37
KOR,2021-10,4.020097127907488,6.65,58.16,1.09,5.95,11382.0,21.73,97.5,1.46
USA,2024-06,2.7634950872330286,4.97,76.07,5.32,5.56,13018.0,70.13,146.54,1.11
EU,2024-12,2.5053101283298567,0.2,75.39,4.52,4.82,14266.0,27.26,139.68,1.0
EU,2020-12,4.269419931183227,0.72,42.76,-0.37,7.9,10445.0,26.55,99.25,4.42
CAN,2022-03,3.86797700345619,1.42,105.73,1.99,4.84,10923.0,23.79,120.28,1.25
IND,2020-11,5.7663754691003835,1.72,43.36,3.71,6.38,9735.0,52.15,78.27,4.45
GBR,2023-08,4.240935909547746,3.6,78.39,5.46,7.22,13369.0,28.37,130.09,1.67
JPN,2020-12,5.643025080496088,1.63,38.39,2.24,6.89,11628.0,59.05,80.72,4.42
USA,2023-02,4.083583150098656,4.09,81.98,5.72,2.96,11759.0,72.22,145.7,2.08
RUS,2022-10,6.6310140761305885,3.63,117.79,1.12,5.44,10884.0,5.17,106.38,1.65
THA,2024-12,3.6327589853725932,2.77,82.89,3.57,3.97,14121.0,34.34,140.93,1.67
CAN,2023-05,5.138164290033766,-0.37,63.03,2.2,6.24,16342.0,24.37,128.77,1.98
TUR,2023-09,2.777768620854876,5.11,75.02,2.14,5.23,13618.0,88.32,120.73,1.79
BRA,2021-11,4.308148469184681,3.32,70.18,-3.41,5.37,7993.0,16.93,105.12,1.74
IDN,2021-08,4.047215765369937,0.27,69.15,2.35,4.43,11680.0,7.61,110.81,1.58
VNM,2022-04,4.4400298998710515,0.66,113.12,4.61,5.46,8936.0,93.12,126.82,1.64
ZAF,2024-11,4.2971429152132625,1.24,86.35,4.98,6.18,14033.0,62.79,143.42,1.74
AUS,2021-05,2.6087651075237717,-0.65,68.14,-0.06,5.56,16010.0,97.1,122.88,1.0
VNM,2022-01,4.937226244013425,3.52,127.24,1.25,7.31,11916.0,90.37,127.08,1.15
EU,2022-09,4.940316906645944,0.15,127.13,2.32,6.42,8162.0,29.0,134.11,1.0
MEX,2021-03,6.102881002261149,2.73,72.33,-0.27,6.35,9707.0,94.22,101.05,1.14
SAU,2021-03,3.1723234124577657,4.19,70.31,3.22,5.67,11728.0,2.67,113.25,1.42
THA,2024-09,3.297895531631858,2.38,88.02,-1.18,5.59,16805.0,37.97,140.61,1.88
VNM,2020-02,3.2461124922414166,2.03,37.84,5.65,7.37,9158.0,98.57,96.74,3.7
AUS,2021-10,3.8666116382932643,-0.6,86.08,1.56,6.61,11636.0,98.0,94.45,1.49
ARG,2020-09,2.3105120897962035,3.19,38.84,-3.35,7.32,9864.0,72.67,93.51,3.86
AUS,2022-11,4.876245632985754,0.8,125.61,0.66,7.23,11115.0,96.83,113.65,1.0
JPN,2021-07,1.2230667516052076,0.96,60.63,-2.48,3.88,11643.0,61.26,103.93,1.17
TUR,2022-12,3.548855652246542,3.99,102.0,3.98,5.21,11811.0,83.63,121.5,1.12
ARG,2021-11,2.472898931185774,4.45,58.42,1.79,7.05,17929.0,71.31,100.68,1.74
CAN,2023-06,4.399346107331782,0.82,87.45,1.89,4.54,14424.0,23.82,137.69,1.75
PHL,2021-07,2.1439960238765168,4.5,60.06,4.21,5.75,15181.0,28.79,96.62,2.08
MEX,2024-11,4.754838009173524,3.68,73.84,3.37,4.14,16792.0,84.05,152.27,1.69
SAU,2021-03,4.125994456710294,4.19,70.31,3.22,5.67,11728.0,2.67,113.25,1.42
USA,2021-08,2.4019820218183736,5.96,62.28,3.08,8.73,10473.0,68.18,110.94,1.94
CHN,2024-12,3.1693156115814016,1.67,83.78,4.16,6.13,19656.0,67.95,157.55,2.04
ZAF,2021-09,6.357590812115083,2.38,78.13,2.56,7.49,7164.0,60.61,97.3,1.08
VNM,2020-07,5.234370482923333,3.62,44.35,-0.05,5.26,10827.0,99.94,82.21,4.18
IDN,2023-06,4.087024344184793,1.49,79.97,2.64,5.09,9751.0,7.69,142.09,1.99
AUS,2022-11,4.42133777621502,0.8,125.61,0.66,7.23,11115.0,96.83,113.65,1.0
VNM,2020-10,4.021649255382226,1.59,45.47,0.65,5.49,13059.0,96.82,83.45,2.65
SAU,2022-09,5.715164556670816,4.27,108.18,-2.28,4.48,11031.0,2.57,129.79,1.86
THA,2022-04,2.4975705864532816,2.2,131.88,3.81,6.02,8471.0,40.84,110.62,1.55
EU,2022-06,4.2885972689002,1.44,92.43,4.02,5.47,11240.0,26.8,118.26,2.1
VNM,2022-01,5.152971471767608,3.52,127.24,1.25,7.31,11916.0,90.37,127.08,1.15
THA,2020-08,2.2275347877065004,1.26,34.8,3.47,5.72,8920.0,37.61,92.99,3.08
MEX,2020-07,2.834918303846004,1.91,45.36,-1.77,6.08,6069.0,85.48,105.02,2.75
TUR,2023-02,5.168603851328173,2.87,92.68,3.91,4.11,13864.0,78.41,123.75,1.11
RUS,2023-03,6.4404080910974155,3.21,79.2,6.06,5.34,12001.0,5.73,116.66,1.0
BRA,2023-07,3.638980838375311,3.08,68.23,7.7,4.28,11755.0,16.36,125.83,1.21
BRA,2021-06,4.537658027946742,1.99,67.6,5.78,6.05,11410.0,15.91,117.69,2.06
IND,2020-02,6.768491649871831,2.76,45.4,3.21,6.98,12562.0,48.42,91.54,3.28
ARG,2022-06,5.192556779755036,1.88,100.18,3.36,4.93,13372.0,71.36,101.45,1.57
AUS,2023-09,5.125193093807357,-0.68,71.72,1.45,5.08,9177.0,100.22,123.59,1.89
RUS,2023-09,2.995697239439724,2.87,85.11,-1.03,5.13,11105.0,5.36,124.77,1.0
USA,2020-11,2.801298214871655,5.1,46.37,0.71,6.21,4690.0,72.72,104.53,3.35
IND,2021-09,2.904846824638895,2.71,66.81,5.8,5.94,13367.0,46.25,102.92,1.1
VNM,2024-04,4.055545963414994,3.06,83.81,3.9,6.58,12501.0,101.06,133.11,2.02
SAU,2022-12,5.37039197670705,2.64,101.05,4.54,4.21,10877.0,2.65,116.98,1.91
IDN,2020-09,5.168640606226028,0.04,41.87,3.6,3.65,9270.0,8.0,96.91,3.3
USA,2024-11,5.86232612275274,4.45,81.68,0.45,5.3,12716.0,74.32,128.61,1.0
PHL,2022-06,-0.21681731253306458,4.49,116.5,1.96,4.41,10850.0,27.25,148.01,1.41
TUR,2024-10,2.7678588054165236,3.3,85.77,2.92,6.02,12084.0,78.36,151.46,1.82
USA,2021-04,3.7145802257727647,4.37,60.85,0.23,5.64,10646.0,77.16,115.56,1.81
IND,2022-11,5.411446518752759,1.77,93.91,-2.56,5.21,16978.0,54.93,131.01,1.62
SAU,2022-03,5.24603270405209,2.71,100.61,4.06,5.55,13867.0,2.58,130.45,1.61
TUR,2020-09,4.386288504071833,5.57,42.79,2.71,6.09,11365.0,83.36,99.29,3.82
IND,2022-02,5.110867439781402,2.85,81.77,0.44,6.77,12223.0,52.46,111.34,1.23
KOR,2023-04,4.042744771569204,5.51,77.91,0.45,5.68,13711.0,22.77,130.51,1.0
GBR,2024-03,5.804681375470066,4.75,80.09,3.93,3.94,10814.0,32.55,124.47,2.02
IND,2020-03,5.779327211347427,3.12,38.33,5.63,5.43,8090.0,53.57,100.24,3.3
PHL,2021-11,0.07255880924964364,5.07,69.05,-0.26,7.27,11364.0,30.89,94.4,1.0
RUS,2021-02,3.042389313276452,2.94,54.54,0.93,6.94,10987.0,6.06,117.59,1.0
ZAF,2024-04,6.4108767463458936,1.88,81.77,2.25,5.73,13126.0,58.02,144.61,1.22
THA,2023-10,1.72385208692217,3.23,84.22,4.93,4.7,9787.0,41.05,138.79,1.66
RUS,2024-11,1.9039357320625279,4.94,81.49,3.43,3.92,17218.0,5.32,123.84,1.21
ARG,2021-03,3.3099603688593215,5.37,72.99,3.8,5.62,10199.0,79.04,94.08,1.82
EU,2021-03,5.605017984228801,-0.68,72.39,3.05,5.27,15890.0,27.96,106.46,1.11
THA,2021-12,0.672074915492079,2.63,77.52,0.03,5.81,10314.0,36.26,117.52,1.0
VNM,2024-03,6.313133765860483,2.67,76.57,3.62,3.85,17918.0,94.82,146.98,1.79
CHN,2021-05,1.4398417918713715,1.5,75.68,3.94,6.8,7505.0,59.45,110.33,1.55
CHN,2021-12,2.5312846019571675,2.52,68.48,0.69,5.57,13050.0,64.12,108.37,1.15
AUS,2021-06,4.552319665565167,1.3,82.54,6.79,8.19,12185.0,104.9,103.13,1.87
BRA,2020-04,3.892625586114897,1.75,37.36,0.7,7.74,7154.0,15.61,103.8,4.02
AUS,2020-09,3.53617953593559,1.55,41.2,2.15,5.11,11580.0,102.17,98.04,4.13
IND,2020-07,6.448353106026598,1.77,38.81,4.73,6.18,9216.0,53.84,112.17,3.32
CHN,2022-09,5.671346276544256,1.16,134.22,-0.3,5.71,12979.0,64.56,134.17,2.0
GBR,2020-10,2.925113658858517,5.95,39.22,-0.85,7.93,12021.0,26.56,94.21,3.88
IND,2024-10,6.757162705067653,3.37,84.31,4.68,4.15,14055.0,50.29,134.26,1.72
EU,2021-02,3.086885397869176,1.31,66.99,0.6,6.8,12653.0,29.83,104.4,1.36
MEX,2021-08,3.496141667245553,2.57,76.83,1.26,4.52,10516.0,97.93,112.58,1.8
JPN,2022-01,2.7135739058424386,2.1,123.04,4.25,6.97,9866.0,59.2,113.96,1.27
PHL,2021-08,1.819014146129507,3.12,70.72,0.45,4.99,13117.0,26.42,110.85,1.38
VNM,2021-07,3.613102446224694,2.14,72.11,1.92,7.1,9801.0,93.69,111.14,1.45
EU,2023-10,2.6372966157736153,0.74,68.99,1.33,7.21,11510.0,27.51,127.04,2.08
AUS,2021-05,3.180853887373276,-0.65,68.14,-0.06,5.56,16010.0,97.1,122.88,1.0
RUS,2021-10,1.918784634440359,5.01,86.33,-0.8,6.81,9613.0,5.55,121.34,1.0
IND,2023-11,4.652275964142193,3.2,81.46,5.12,7.76,14239.0,48.76,133.92,1.01
GBR,2021-08,3.5310461768146535,5.97,64.41,3.15,4.48,11468.0,30.01,127.47,2.13
KOR,2022-01,6.272180576911889,3.44,133.99,4.64,6.51,16254.0,20.77,103.18,1.78
MEX,2023-01,2.06759628603182,1.92,67.57,2.56,3.56,12098.0,94.51,139.59,1.0
JPN,2021-06,3.3608458475018304,0.51,61.13,2.92,3.91,13704.0,59.79,104.15,1.77
KOR,2022-05,5.553889383934445,3.54,107.77,1.35,4.76,12136.0,19.64,102.84,1.75
AUS,2020-11,5.836891628062846,0.5,38.53,-0.52,4.41,13057.0,90.36,85.28,4.23
USA,2024-02,1.154049059782699,3.94,78.08,2.38,3.07,12668.0,73.54,138.08,1.28
KOR,2021-10,4.125382775934292,6.65,58.16,1.09,5.95,11382.0,21.73,97.5,1.46
KOR,2020-06,4.027423956572022,5.28,38.54,-2.76,7.68,7419.0,21.13,110.36,2.19
GBR,2024-08,3.2521213906624373,4.72,80.17,4.09,4.75,18212.0,30.37,123.74,1.39
GBR,2022-02,5.486571426271237,3.81,105.15,4.77,4.11,13218.0,30.86,114.34,1.56
TUR,2023-03,2.923616789232283,6.22,83.06,1.5,2.84,10752.0,78.39,134.58,1.51
USA,2020-05,2.262495191765735,3.17,41.09,3.05,5.96,7982.0,70.1,86.53,3.94
SAU,2020-12,5.1767983256554535,2.99,35.01,0.69,6.6,7804.0,2.42,83.85,3.27
CAN,2024-05,4.13638326233624,-0.67,89.5,3.39,4.16,15854.0,25.04,133.25,1.37
AUS,2023-05,3.798025434874103,-0.26,76.44,4.5,5.65,12735.0,96.96,139.72,1.92
IND,2022-10,7.230705339473423,1.91,117.51,1.26,5.33,10698.0,45.08,115.28,1.0
AUS,2022-11,4.778650736642882,0.8,125.61,0.66,7.23,11115.0,96.83,113.65,1.0
EU,2020-11,2.4307440032046763,1.33,30.44,0.29,4.91,13029.0,27.12,98.66,3.7
USA,2022-03,3.917585078812385,5.2,130.45,4.6,4.87,12036.0,67.21,115.56,1.91
EU,2023-05,4.205969560969518,0.47,77.61,4.63,5.58,12755.0,25.3,130.3,1.52
MEX,2022-10,6.2559946999891025,2.41,117.41,0.34,5.1,13780.0,93.53,120.85,1.32
RUS,2021-08,3.1511232282335846,4.47,70.12,2.26,4.94,7193.0,5.46,127.99,1.55
IND,2021-10,6.2034393027365535,1.11,54.16,3.79,5.52,12119.0,54.07,111.47,1.63
MEX,2022-08,5.868092882530314,2.12,104.63,-1.91,6.89,12724.0,84.97,106.55,2.82
CAN,2023-11,5.982126502031092,-0.56,78.13,5.37,4.41,13652.0,22.17,136.61,1.17
CHN,2023-05,2.7082496656189026,1.45,67.1,3.22,6.74,10304.0,63.76,127.19,1.77
IND,2021-01,5.881829163859525,3.5,60.65,2.73,7.84,9821.0,49.16,107.77,2.04
THA,2023-11,3.0819907632667483,1.23,79.44,3.48,6.37,14698.0,37.26,119.84,2.49
IDN,2021-02,2.1591668836233517,2.05,48.71,2.82,6.23,10687.0,7.12,98.65,1.0
MEX,2023-09,5.398944975672807,2.31,68.43,5.24,6.27,12327.0,94.38,128.28,1.29
EU,2020-11,3.0020927747751807,1.33,30.44,0.29,4.91,13029.0,27.12,98.66,3.7
AUS,2020-05,4.521771014730601,0.21,33.64,4.2,7.79,12125.0,98.51,116.64,3.61
MEX,2024-05,1.583112312705373,3.4,68.6,5.07,3.6,10127.0,87.4,132.34,1.44
BRA,2024-02,2.4169957503906363,3.22,70.74,3.38,5.58,20149.0,16.58,142.11,1.58
PHL,2022-10,1.502518837997296,4.29,126.83,3.09,5.87,10368.0,29.72,117.37,2.19
THA,2022-01,5.004275545556318,1.11,82.99,2.54,5.28,13856.0,38.88,113.33,1.31
TUR,2023-03,2.9204537048629953,6.22,83.06,1.5,2.84,10752.0,78.39,134.58,1.51
KOR,2024-07,5.359344064687355,3.6,83.04,3.27,5.11,14457.0,19.38,149.96,2.5
CHN,2020-09,5.082618243514108,1.29,41.24,3.88,5.91,10201.0,57.5,104.06,3.58
CAN,2021-04,4.525152237891254,0.78,69.19,0.36,5.47,9985.0,24.69,103.46,1.54
EU,2020-09,4.0725018354663245,-1.26,34.22,6.16,7.23,12891.0,28.13,106.8,2.73
AUS,2024-03,4.285275426043221,0.33,82.85,4.01,5.69,12491.0,94.61,132.28,1.0
KOR,2024-05,5.353039549479792,3.56,68.06,-1.63,4.4,13486.0,22.95,132.15,1.16
THA,2023-12,2.658373246532581,2.63,69.95,5.28,3.73,12738.0,37.22,130.68,1.62
IDN,2021-10,3.7042522012274945,1.85,71.79,3.87,4.88,9707.0,7.4,121.64,1.06
GBR,2020-06,4.8460225516325215,5.47,44.1,4.38,6.04,12167.0,31.5,82.62,3.5
BRA,2021-12,2.734892164520924,2.64,55.94,0.84,5.52,11437.0,15.98,116.96,1.01
VNM,2022-12,3.7562502469663976,2.03,136.94,3.17,6.16,11070.0,92.17,140.1,1.19
ARG,2021-08,2.522379180936683,3.72,49.46,2.48,6.05,7557.0,70.39,110.69,2.25
KOR,2024-11,7.700922385660121,4.13,80.81,4.01,4.62,15969.0,20.06,157.34,1.18
PHL,2020-07,3.0960254659187423,3.88,33.15,2.16,5.93,8451.0,28.74,101.43,4.38
CAN,2023-04,4.9370299944467275,-0.04,62.16,3.54,5.43,9757.0,23.1,124.91,1.0
USA,2022-06,5.083851247701833,6.3,108.42,5.15,5.37,8880.0,73.55,115.34,1.0
PHL,2024-11,1.2808431079037752,3.51,75.86,0.94,3.38,12462.0,28.76,131.71,1.16
IDN,2020-07,4.502782830391948,0.76,42.91,2.51,6.47,7410.0,7.65,107.29,3.76
IDN,2021-03,4.482214999595905,0.2,62.94,0.66,6.14,10393.0,6.84,106.86,1.32
GBR,2023-06,2.3467335917282774,4.84,63.66,3.15,6.34,11340.0,27.68,123.07,1.08
TUR,2023-07,4.729323264136311,5.37,74.09,4.07,6.21,10432.0,87.39,112.2,1.22
SAU,2023-05,4.885446405545241,2.03,66.34,-0.07,5.27,16813.0,2.4,141.49,1.33
CAN,2023-05,4.643326724316359,-0.37,63.03,2.2,6.24,16342.0,24.37,128.77,1.98
TUR,2024-08,3.7445294507199924,4.85,75.39,3.17,4.49,15629.0,76.77,130.22,1.27
USA,2024-03,3.30002570990148,5.96,79.39,5.2,3.88,15441.0,75.46,132.64,1.52
KOR,2020-10,6.3503264011933815,4.24,44.29,1.72,6.94,11344.0,20.36,95.82,3.37
IDN,2022-06,5.175114780324937,0.62,87.41,5.7,6.41,11796.0,7.43,124.46,2.04
THA,2024-09,4.251193978474481,2.38,88.02,-1.18,5.59,16805.0,37.97,140.61,1.88
USA,2023-07,1.5958975031075466,3.66,74.41,3.68,4.91,13768.0,74.36,132.76,1.36
TUR,2024-10,3.9794670387068667,3.3,85.77,2.92,6.02,12084.0,78.36,151.46,1.82
RUS,2024-10,4.339233790887989,4.37,71.09,3.21,4.53,11506.0,5.86,138.25,1.0
VNM,2020-12,3.9271180065376026,3.59,39.73,3.75,6.23,11392.0,104.95,88.93,3.38
USA,2022-07,4.084979279059242,4.81,116.07,3.79,5.63,11514.0,78.03,101.03,1.95
GBR,2023-12,4.975441494383053,5.2,78.02,4.87,4.02,13818.0,30.48,144.07,1.2
PHL,2020-02,1.8811823638320921,4.24,38.62,2.5,7.02,7372.0,26.85,110.65,3.59
GBR,2023-03,4.494362362273111,5.49,75.0,4.58,5.79,10055.0,27.4,121.93,2.08
TUR,2024-02,4.053897396705139,4.53,81.09,5.83,4.1,20015.0,86.83,147.1,1.32
RUS,2020-08,3.481133542062934,3.82,35.47,-1.58,7.15,8667.0,5.71,100.91,3.25
CAN,2021-09,5.260517791507174,0.67,83.47,4.07,7.47,15340.0,23.54,119.73,1.0
ZAF,2023-07,3.8840325429520113,2.03,69.96,1.46,6.67,12714.0,59.3,126.24,1.79
